,link,legislatura,date,type
4871,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200906230329.CODI.#1,IX,2009-06-23,comisiones de investigación
4872,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200906240325.CODI.#1,IX,2009-06-24,comisiones de investigación
4873,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200906240328.CODI.#1,IX,2009-06-24,comisiones de investigación
4874,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200906240324.CODI.#1,IX,2009-06-24,comisiones de investigación
4875,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200906240332.CODI.#1,IX,2009-06-24,comisiones de investigación
4876,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200906240326.CODI.#1,IX,2009-06-24,comisiones de investigación
4877,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200906250327.CODI.#1,IX,2009-06-25,comisiones de investigación
4878,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200906300330.CODI.#1,IX,2009-06-30,comisiones de investigación
4879,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200907130334.CODI.#1,IX,2009-07-13,comisiones de investigación
4880,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200907160335.CODI.#1,IX,2009-07-16,comisiones de investigación
4881,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200907270336.CODI.#1,IX,2009-07-27,comisiones de investigación
4882,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200907300337.CODI.#1,IX,2009-07-30,comisiones de investigación
4883,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200908260338.CODI.#1,IX,2009-08-26,comisiones de investigación
4884,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200908270339.CODI.#1,IX,2009-08-27,comisiones de investigación
4885,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200909160341.CODI.#1,IX,2009-09-16,comisiones de investigación
4886,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200909160340.CODI.#1,IX,2009-09-16,comisiones de investigación
4887,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200909160342.CODI.#1,IX,2009-09-16,comisiones de investigación
4888,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200909220344.CODI.#1,IX,2009-09-22,comisiones de investigación
4889,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200909220352.CODI.#1,IX,2009-09-22,comisiones de investigación
4890,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200909220343.CODI.#1,IX,2009-09-22,comisiones de investigación
4891,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200909230346.CODI.#1,IX,2009-09-23,comisiones de investigación
4892,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200909230347.CODI.#1,IX,2009-09-23,comisiones de investigación
4893,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200909230345.CODI.#1,IX,2009-09-23,comisiones de investigación
4894,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200909230353.CODI.#1,IX,2009-09-23,comisiones de investigación
4895,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200909230354.CODI.#1,IX,2009-09-23,comisiones de investigación
4896,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200909230350.CODI.#1,IX,2009-09-23,comisiones de investigación
4897,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200909240348.CODI.#1,IX,2009-09-24,comisiones de investigación
4898,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200909290349.CODI.#1,IX,2009-09-29,comisiones de investigación
4899,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200909290383.CODI.#1,IX,2009-09-29,comisiones de investigación
4900,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200909290351.CODI.#1,IX,2009-09-29,comisiones de investigación
4901,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200909300374.CODI.#1,IX,2009-09-30,comisiones de investigación
4902,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200909300376.CODI.#1,IX,2009-09-30,comisiones de investigación
4903,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200909300380.CODI.#1,IX,2009-09-30,comisiones de investigación
4904,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200909300382.CODI.#1,IX,2009-09-30,comisiones de investigación
4905,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200909300375.CODI.#1,IX,2009-09-30,comisiones de investigación
4906,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200909300381.CODI.#1,IX,2009-09-30,comisiones de investigación
4907,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200909300384.CODI.#1,IX,2009-09-30,comisiones de investigación
4908,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910010378.CODI.#1,IX,2009-10-01,comisiones de investigación
4909,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910010377.CODI.#1,IX,2009-10-01,comisiones de investigación
4910,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910010379.CODI.#1,IX,2009-10-01,comisiones de investigación
4911,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910060372.CODI.#1,IX,2009-10-06,comisiones de investigación
4912,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910060373.CODI.#1,IX,2009-10-06,comisiones de investigación
4913,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910060356.CODI.#1,IX,2009-10-06,comisiones de investigación
4914,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910060357.CODI.#1,IX,2009-10-06,comisiones de investigación
4915,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910060355.CODI.#1,IX,2009-10-06,comisiones de investigación
4916,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910060370.CODI.#1,IX,2009-10-06,comisiones de investigación
4917,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910070362.CODI.#1,IX,2009-10-07,comisiones de investigación
4918,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910070385.CODI.#1,IX,2009-10-07,comisiones de investigación
4919,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910070359.CODI.#1,IX,2009-10-07,comisiones de investigación
4920,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910070360.CODI.#1,IX,2009-10-07,comisiones de investigación
4921,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910070361.CODI.#1,IX,2009-10-07,comisiones de investigación
4922,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910070358.CODI.#1,IX,2009-10-07,comisiones de investigación
4923,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910070371.CODI.#1,IX,2009-10-07,comisiones de investigación
4924,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910080365.CODI.#1,IX,2009-10-08,comisiones de investigación
4925,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910080368.CODI.#1,IX,2009-10-08,comisiones de investigación
4926,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910080364.CODI.#1,IX,2009-10-08,comisiones de investigación
4927,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910080363.CODI.#1,IX,2009-10-08,comisiones de investigación
4928,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910080366.CODI.#1,IX,2009-10-08,comisiones de investigación
4929,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910080367.CODI.#1,IX,2009-10-08,comisiones de investigación
4930,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910130386.CODI.#1,IX,2009-10-13,comisiones de investigación
4931,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910130369.CODI.#1,IX,2009-10-13,comisiones de investigación
4932,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910130391.CODI.#1,IX,2009-10-13,comisiones de investigación
4933,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910140388.CODI.#1,IX,2009-10-14,comisiones de investigación
4934,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910140389.CODI.#1,IX,2009-10-14,comisiones de investigación
4935,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910140392.CODI.#1,IX,2009-10-14,comisiones de investigación
4936,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910140390.CODI.#1,IX,2009-10-14,comisiones de investigación
4937,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910140387.CODI.#1,IX,2009-10-14,comisiones de investigación
4938,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910210394.CODI.#1,IX,2009-10-21,comisiones de investigación
4939,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910210393.CODI.#1,IX,2009-10-21,comisiones de investigación
4940,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910260395.CODI.#1,IX,2009-10-26,comisiones de investigación
4941,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910270397.CODI.#1,IX,2009-10-27,comisiones de investigación
4942,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910270396.CODI.#1,IX,2009-10-27,comisiones de investigación
4943,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910280406.CODI.#1,IX,2009-10-28,comisiones de investigación
4944,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910280404.CODI.#1,IX,2009-10-28,comisiones de investigación
4945,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910280405.CODI.#1,IX,2009-10-28,comisiones de investigación
4946,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910280398.CODI.#1,IX,2009-10-28,comisiones de investigación
4947,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910290400.CODI.#1,IX,2009-10-29,comisiones de investigación
4948,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200910290399.CODI.#1,IX,2009-10-29,comisiones de investigación
4949,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200911030401.CODI.#1,IX,2009-11-03,comisiones de investigación
4950,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200911030403.CODI.#1,IX,2009-11-03,comisiones de investigación
4951,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200911040402.CODI.#1,IX,2009-11-04,comisiones de investigación
4952,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200911050407.CODI.#1,IX,2009-11-05,comisiones de investigación
4953,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200911120410.CODI.#1,IX,2009-11-12,comisiones de investigación
4954,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200911120408.CODI.#1,IX,2009-11-12,comisiones de investigación
4955,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200911120409.CODI.#1,IX,2009-11-12,comisiones de investigación
4956,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200911170417.CODI.#1,IX,2009-11-17,comisiones de investigación
4957,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200911170412.CODI.#1,IX,2009-11-17,comisiones de investigación
4958,https://www.congreso.es/publicaciones-organo?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDC200911170411.CODI.#1,IX,2009-11-17,comisiones de investigación
